BGC_ID - matches antiSMASHv5 files,BGC Label - matches cytoscape network label,S. species,GCF_ID in matrix file,tier 1 - BiG-SCAPE classification,tier 2 - BiG-SCAPE product prediction,tier 3 - BGC network module,tier 4 - GCF
SaCNS051_PL.contig_51.region001,SaCNS051_PL_c51_001,arenicola,M5_GCF2044,PKSI,T1PKS,M5,GCF2044
SaCNS243_PL.contig_35.region001,SaCNS243_PL_c35_001,arenicola,M5_GCF2044,PKSI,T1PKS,M5,GCF2044
SaCNY679_YU.contig_46.region001,SaCNY679_YU_c46_001,arenicola,M5_GCF2044,PKSI,T1PKS,M5,GCF2044
SaCNT005_FJ.contig_44.region001,SaCNT005_FJ_c44_001,arenicola,M5_GCF2044,PKSI,T1PKS,M5,GCF2044
SaCNB527_BA.contig_1.region001,SaCNB527_BA_c1_001,arenicola,M50_GCF1825,PKSother,t2pks,M50,GCF1825
SpCNT001_FJ.contig_31.region001,SpCNT001_FJ_c31_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNT131_FJ.contig_6.region001,SpCNT131_FJ_c6_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNT603_FJ.contig_26.region001,SpCNT603_FJ_c26_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNR894_PL.contig_32.region001,SpCNR894_PL_c32_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNH732_RS.contig_22.region001,SpCNH732_RS_c22_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNY498_PV.contig_15.region001,SpCNY498_PV_c15_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNY666_MD.contig_36.region001,SpCNY666_MD_c36_001,goodfellowii,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpDSM45544_FJ.contig_0.region014,SpDSM45544_FJ_c0_014,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNQ768_GU.contig_24.region001,SpCNQ768_GU_c24_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNR510_GU.contig_34.region001,SpCNR510_GU_c34_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNY239_FJ.contig_31.region001,SpCNY239_FJ_c31_001,pacifica,M51_GCF3580,Others,T1PKS.NRPS.lanthipeptide.lipolanthine,M51,GCF3580
SpCNT124_FJ.contig_25.region001,SpCNT124_FJ_c25_001,oceanensis,M52_GCF3987,Others,butyrolactone.T2PKS,M52,GCF3987
SpCNT584_FJ.contig_9.region001,SpCNT584_FJ_c9_001,oceanensis,M52_GCF3987,Others,butyrolactone.T2PKS,M52,GCF3987
SaCNX891_PM.contig_31.region001,SaCNX891_PM_c31_001,arenicola,M53_GCF4056,Others,oligosaccharide.T2PKS,M53,GCF4056
SpCNT403_FJ.contig_17.region001,SpCNT403_FJ_c17_001,oceanensis,M53_GCF4056,Others,oligosaccharide.T2PKS,M53,GCF4056
SpCNS996_FJ.contig_16.region001,SpCNS996_FJ_c16_001,oceanensis,M54_GCF4055,NRPS,NRPS-like,M54,GCF4055
SpCNS860_FJ.contig_25.region001,SpCNS860_FJ_c25_001,oceanensis,M54_GCF4055,NRPS,NRPS-like,M54,GCF4055
SpDSM45543_FJ.contig_0.region002,SpDSM45543_FJ_c0_002,oceanensis,M54_GCF4055,NRPS,NRPS-like,M54,GCF4055
SpCNT045_FJ.contig_6.region001,SpCNT045_FJ_c6_001,oceanensis,M54_GCF4055,NRPS,NRPS-like,M54,GCF4055
SpCNT403_FJ.contig_15.region001,SpCNT403_FJ_c15_001,oceanensis,M54_GCF4055,NRPS,NRPS-like,M54,GCF4055
SpCNY646_RS.contig_13.region002,SpCNY646_RS_c13_002,mooreana,M54_GCF4409,NRPS,NRPS-like,M54,GCF4409
SpDSM45543_FJ.contig_0.region010,SpDSM45543_FJ_c0_010,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNT029_FJ.contig_0.region005,SpCNT029_FJ_c0_005,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNT045_FJ.contig_0.region001,SpCNT045_FJ_c0_001,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNS996_FJ.contig_9.region002,SpCNS996_FJ_c9_002,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNT403_FJ.contig_36.region001,SpCNT403_FJ_c36_001,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpDSM45547_FJ.contig_0.region016,SpDSM45547_FJ_c0_016,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNS860_FJ.contig_14.region001,SpCNS860_FJ_c14_001,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNY666_MD.contig_1.region001,SpCNY666_MD_c1_001,goodfellowii,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNY673_MD.contig_37.region001,SpCNY673_MD_c37_001,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNY703_MD.contig_39.region001,SpCNY703_MD_c39_001,oceanensis,M55_GCF3903,NRPS,NRPS,M55,GCF3903
SpCNT584_FJ.contig_19.region001,SpCNT584_FJ_c19_001,oceanensis,M56_GCF3984,PKSother,T2PKS,M56,GCF3984
SpCNT124_FJ.contig_18.region001,SpCNT124_FJ_c18_001,oceanensis,M56_GCF3984,PKSother,T2PKS,M56,GCF3984
SpCNT045_FJ.contig_21.region001,SpCNT045_FJ_c21_001,oceanensis,M57_GCF3832,PKS-NRP_Hybrids,T1PKS.NRPS,M57,GCF3832
SpCNS996_FJ.contig_31.region001,SpCNS996_FJ_c31_001,oceanensis,M57_GCF3832,PKS-NRP_Hybrids,T1PKS.NRPS,M57,GCF3832
SpDSM45543_FJ.contig_0.region022,SpDSM45543_FJ_c0_022,oceanensis,M57_GCF3832,PKS-NRP_Hybrids,T1PKS.NRPS,M57,GCF3832
SpCNS860_FJ.contig_9.region001,SpCNS860_FJ_c9_001,oceanensis,M57_GCF3832,PKS-NRP_Hybrids,T1PKS.NRPS,M57,GCF3832
SpCNT403_FJ.contig_40.region001,SpCNT403_FJ_c40_001,oceanensis,M57_GCF3832,PKS-NRP_Hybrids,T1PKS.NRPS,M57,GCF3832
StCNY681_YU.contig_13.region002,StCNY681_YU_c13_002,tropica,M58_GCF4822,PKSI,T1PKS,M58,GCF4822
StCNY678_YU.contig_16.region001,StCNY678_YU_c16_001,tropica,M58_GCF4822,PKSI,T1PKS,M58,GCF4822
StCNS197_BA.contig_16.region002,StCNS197_BA_c16_002,tropica,M58_GCF4822,PKSI,T1PKS,M58,GCF4822
StCNR699_BA.contig_17.region001,StCNR699_BA_c17_001,tropica,M58_GCF4822,PKSI,T1PKS,M58,GCF4822
StCNB440_BA.contig_0.region001,StCNB440_BA_c0_001,tropica,M58_GCF4822,PKSI,T1PKS,M58,GCF4822
StCNT250_BA.contig_17.region002,StCNT250_BA_c17_002,tropica,M58_GCF4822,PKSI,T1PKS,M58,GCF4822
SpCNT133_FJ.contig_43.region001,SpCNT133_FJ_c43_001,pacifica,M59_GCF4413,PKSI,T1PKS,M59,GCF4413
SpCNT609_FJ.contig_35.region001,SpCNT609_FJ_c35_001,pacifica,M59_GCF4413,PKSI,T1PKS,M59,GCF4413
SpCNY646_RS.contig_16.region001,SpCNY646_RS_c16_001,mooreana,M59_GCF4413,PKSI,T1PKS,M59,GCF4413
SpCNT084_FJ.contig_44.region001,SpCNT084_FJ_c44_001,pacifica,M59_GCF4413,PKSI,T1PKS,M59,GCF4413
SpDSM45544_FJ.contig_0.region006,SpDSM45544_FJ_c0_006,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
SpCNT584_FJ.contig_1.region002,SpCNT584_FJ_c1_002,oceanensis,M6_GCF4221,RiPPs,bacteriocin,M6,GCF4221
StCNT250_BA.contig_4.region001,StCNT250_BA_c4_001,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpCNS237_PL.contig_11.region002,SpCNS237_PL_c11_002,mooreana,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
SpCNY673_MD.contig_13.region001,SpCNY673_MD_c13_001,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNY330_SC.contig_9.region002,SpCNY330_SC_c9_002,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
SpCNT603_FJ.contig_1.region002,SpCNT603_FJ_c1_002,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
StCNS197_BA.contig_4.region002,StCNS197_BA_c4_002,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpCNT796_HI.contig_2.region002,SpCNT796_HI_c2_002,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNR894_PL.contig_0.region002,SpCNR894_PL_c0_002,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNR114_GU.contig_1.region002,SpCNR114_GU_c1_002,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpDSM45548_FJ.contig_1.region003,SpDSM45548_FJ_c1_003,vitiensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNY498_PV.contig_1.region002,SpCNY498_PV_c1_002,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
StCNY678_YU.contig_6.region002,StCNY678_YU_c6_002,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpCNT003_FJ.contig_5.region001,SpCNT003_FJ_c5_001,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
StCNY012_BA.contig_5.region002,StCNY012_BA_c5_002,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpCNT084_FJ.contig_5.region002,SpCNT084_FJ_c5_002,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNQ768_GU.contig_7.region003,SpCNQ768_GU_c7_003,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNT029_FJ.contig_0.region004,SpCNT029_FJ_c0_004,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNY646_RS.contig_3.region001,SpCNY646_RS_c3_001,mooreana,M6_GCF4221,RiPPs,bacteriocin,M6,GCF4221
SpCNY363_SC.contig_0.region001,SpCNY363_SC_c0_001,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
SpCNT403_FJ.contig_4.region002,SpCNT403_FJ_c4_002,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNH732_RS.contig_3.region002,SpCNH732_RS_c3_002,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
SpCNT609_FJ.contig_18.region002,SpCNT609_FJ_c18_002,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
StCNB476_BA.contig_2.region002,StCNB476_BA_c2_002,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpCNS996_FJ.contig_9.region001,SpCNS996_FJ_c9_001,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SaCNH996_SC.contig_9.region001,SaCNH996_SC_c9_001,arenicola,M6_GCF2162,RiPPs,bacteriocin,M6,GCF2162
SpCNS055_PL.contig_0.region006,SpCNS055_PL_c0_006,vitiensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNT045_FJ.contig_0.region002,SpCNT045_FJ_c0_002,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNY239_FJ.contig_1.region001,SpCNY239_FJ_c1_001,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
StCNH898_BA.contig_12.region001,StCNH898_BA_c12_001,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
StCNB536_BA.contig_46.region001,StCNB536_BA_c46_001,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpDSM45547_FJ.contig_0.region015,SpDSM45547_FJ_c0_015,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
StCNR699_BA.contig_3.region002,StCNR699_BA_c3_002,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
StCNY681_YU.contig_2.region002,StCNY681_YU_c2_002,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpCNY331_SC.contig_4.region002,SpCNY331_SC_c4_002,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
StCNT261_BA.contig_4.region001,StCNT261_BA_c4_001,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpCNT001_FJ.contig_0.region002,SpCNT001_FJ_c0_002,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
StCNS416_BA.contig_3.region002,StCNS416_BA_c3_002,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SaCNH996B_SC.contig_7.region001,SaCNH996B_SC_c7_001,arenicola,M6_GCF2162,RiPPs,bacteriocin,M6,GCF2162
SaCNY486_PV.contig_23.region001,SaCNY486_PV_c23_001,arenicola,M6_GCF2162,RiPPs,bacteriocin,M6,GCF2162
StCNB440_BA.contig_0.region007,StCNB440_BA_c0_007,tropica,M6_GCF4731,RiPPs,bacteriocin,M6,GCF4731
SpCNT854_HI.contig_2.region001,SpCNT854_HI_c2_001,oceanensis,M6_GCF4221,RiPPs,bacteriocin,M6,GCF4221
SpDSM45543_FJ.contig_0.region009,SpDSM45543_FJ_c0_009,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNY703_MD.contig_47.region001,SpCNY703_MD_c47_001,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SaCNY694_YU.contig_62.region001,SaCNY694_YU_c62_001,arenicola,M6_GCF2162,RiPPs,bacteriocin,M6,GCF2162
SpCNT131_FJ.contig_1.region002,SpCNT131_FJ_c1_002,pacifica,M6_GCF4221,RiPPs,bacteriocin,M6,GCF4221
SpCNT133_FJ.contig_2.region002,SpCNT133_FJ_c2_002,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNT851_HI.contig_2.region002,SpCNT851_HI_c2_002,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNR909_PL.contig_0.region001,SpCNR909_PL_c0_001,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNY666_MD.contig_47.region001,SpCNY666_MD_c47_001,goodfellowii,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNS103_PL.contig_3.region002,SpCNS103_PL_c3_002,pacifica,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SpCNR510_GU.contig_4.region002,SpCNR510_GU_c4_002,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
SpCNT124_FJ.contig_2.region001,SpCNT124_FJ_c2_001,oceanensis,M6_GCF4221,RiPPs,bacteriocin,M6,GCF4221
SpCNS801_FJ.contig_0.region003,SpCNS801_FJ_c0_003,vitiensis,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
SaCNB458_BA.contig_73.region001,SaCNB458_BA_c73_001,arenicola,M6_GCF2162,RiPPs,bacteriocin,M6,GCF2162
SpCNT855_HI.contig_0.region002,SpCNT855_HI_c0_002,pacifica,M6_GCF4342,RiPPs,bacteriocin,M6,GCF4342
SpCNS860_FJ.contig_14.region002,SpCNS860_FJ_c14_002,oceanensis,M6_GCF3965,RiPPs,bacteriocin,M6,GCF3965
SaCNQ748_GU.contig_52.region001,SaCNQ748_GU_c52_001,arenicola,M60_GCF2280,PKSI,T1PKS,M60,GCF2280
SaCNS243_PL.contig_44.region001,SaCNS243_PL_c44_001,arenicola,M60_GCF2280,PKSI,T1PKS,M60,GCF2280
SpCNH732_RS.contig_5.region002,SpCNH732_RS_c5_002,pacifica,M61_GCF3853,NRPS,NRPS,M61,GCF3853
SpCNT001_FJ.contig_19.region001,SpCNT001_FJ_c19_001,pacifica,M61_GCF3853,NRPS,NRPS,M61,GCF3853
SpCNT603_FJ.contig_25.region001,SpCNT603_FJ_c25_001,pacifica,M61_GCF3853,NRPS,NRPS,M61,GCF3853
SpCNR510_GU.contig_15.region001,SpCNR510_GU_c15_001,pacifica,M61_GCF3853,NRPS,NRPS,M61,GCF3853
SpCNY239_FJ.contig_47.region001,SpCNY239_FJ_c47_001,pacifica,M61_GCF3853,NRPS,NRPS,M61,GCF3853
SpCNT131_FJ.contig_4.region002,SpCNT131_FJ_c4_002,pacifica,M61_GCF3853,NRPS,NRPS,M61,GCF3853
SpCNY498_PV.contig_7.region001,SpCNY498_PV_c7_001,pacifica,M61_GCF4402,NRPS,NRPS,M61,GCF4402
SpCNR894_PL.contig_33.region001,SpCNR894_PL_c33_001,pacifica,M61_GCF3853,NRPS,NRPS,M61,GCF3853
SaCNY230_FJ.contig_20.region001,SaCNY230_FJ_c20_001,arenicola,M62_GCF2671,Others,T1PKS.amglyccycl.NRPS,M62,GCF2671
SaCNS820_FJ.contig_15.region001,SaCNS820_FJ_c15_001,arenicola,M62_GCF2671,Others,T1PKS.amglyccycl.NRPS,M62,GCF2671
SaCNS296_PL.contig_1.region002,SaCNS296_PL_c1_002,arenicola,M62_GCF2671,Others,T1PKS.amglyccycl.NRPS,M62,GCF2671
SaCNS325_PL.contig_1.region003,SaCNS325_PL_c1_003,arenicola,M63_GCF2550,PKS-NRP_Hybrids,T1PKS.NRPS,M63,GCF2550
SaCNS744_FJ.contig_14.region002,SaCNS744_FJ_c14_002,arenicola,M63_GCF2550,PKS-NRP_Hybrids,T1PKS.NRPS,M63,GCF2550
SaCNQ748_GU.contig_12.region002,SaCNQ748_GU_c12_002,arenicola,M63_GCF2550,PKS-NRP_Hybrids,T1PKS.NRPS,M63,GCF2550
SaCNR425_GU.contig_14.region001,SaCNR425_GU_c14_001,arenicola,M63_GCF2550,PKS-NRP_Hybrids,T1PKS.NRPS,M63,GCF2550
SpCNT084_FJ.contig_38.region001,SpCNT084_FJ_c38_001,pacifica,M64_GCF3686,Others,T1PKS.lanthipeptide,M64,GCF3686
SpCNT133_FJ.contig_42.region001,SpCNT133_FJ_c42_001,pacifica,M64_GCF3686,Others,T1PKS.lanthipeptide,M64,GCF3686
SpCNR909_PL.contig_60.region001,SpCNR909_PL_c60_001,pacifica,M64_GCF3686,Others,T1PKS.lanthipeptide,M64,GCF3686
SpCNR909_PL.contig_42.region001,SpCNR909_PL_c42_001,pacifica,M65_GCF3681,NRPS,NRPS,M65,GCF3681
SpCNT003_FJ.contig_49.region001,SpCNT003_FJ_c49_001,pacifica,M65_GCF3681,NRPS,NRPS,M65,GCF3681
SpCNS860_FJ.contig_31.region001,SpCNS860_FJ_c31_001,oceanensis,M66_GCF4512,PKSother,T2PKS,M66,GCF4512
SpDSM45543_FJ.contig_0.region017,SpDSM45543_FJ_c0_017,oceanensis,M66_GCF4512,PKSother,T2PKS,M66,GCF4512
SpCNT131_FJ.contig_46.region001,SpCNT131_FJ_c46_001,pacifica,M67_GCF3897,PKSI,T1PKS,M67,GCF3897
SpCNT003_FJ.contig_89.region001,SpCNT003_FJ_c89_001,pacifica,M67_GCF3897,PKSI,T1PKS,M67,GCF3897
SaCNH962_SC.contig_8.region002,SaCNH962_SC_c8_002,arenicola,M68_GCF2074,NRPS,NRPS,M68,GCF2074
SaCNH963_SC.contig_8.region002,SaCNH963_SC_c8_002,arenicola,M68_GCF2074,NRPS,NRPS,M68,GCF2074
SpCNS103_PL.contig_28.region001,SpCNS103_PL_c28_001,pacifica,M69_GCF3839,PKS-NRP_Hybrids,T1PKS.NRPS,M69,GCF3839
SpCNS996_FJ.contig_50.region001,SpCNS996_FJ_c50_001,oceanensis,M69_GCF3839,PKS-NRP_Hybrids,T1PKS.NRPS,M69,GCF3839
SpCNR510_GU.contig_36.region001,SpCNR510_GU_c36_001,pacifica,M69_GCF3839,PKS-NRP_Hybrids,T1PKS.NRPS,M69,GCF3839
SaCNB458_BA.contig_0.region001,SaCNB458_BA_c0_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNY331_SC.contig_5.region001,SpCNY331_SC_c5_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SaCNX508_PM.contig_1.region001,SaCNX508_PM_c1_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNR510_GU.contig_10.region001,SpCNR510_GU_c10_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SaCNY230_FJ.contig_3.region001,SaCNY230_FJ_c3_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNH996B_SC.contig_0.region001,SaCNH996B_SC_c0_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNS744_FJ.contig_4.region001,SaCNS744_FJ_c4_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
StCNT261_BA.contig_0.region002,StCNT261_BA_c0_002,tropica,M7_GCF4594,Others,NAGGN,M7,GCF4594
StCNB440_BA.contig_0.region003,StCNB440_BA_c0_003,tropica,M7_GCF4594,Others,NAGGN,M7,GCF4594
SaCNT857_HI.contig_0.region003,SaCNT857_HI_c0_003,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNS051_PL.contig_3.region001,SaCNS051_PL_c3_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNY486_PV.contig_2.region001,SaCNY486_PV_c2_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
StCNS416_BA.contig_1.region002,StCNS416_BA_c1_002,tropica,M7_GCF4594,Others,NAGGN,M7,GCF4594
SaCNY694_YU.contig_3.region001,SaCNY694_YU_c3_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNX482_PM.contig_1.region001,SaCNX482_PM_c1_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNT799_HI.contig_0.region003,SaCNT799_HI_c0_003,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNH732_RS.contig_11.region001,SpCNH732_RS_c11_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SaCNH718_RS.contig_1.region001,SaCNH718_RS_c1_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNY239_FJ.contig_10.region001,SpCNY239_FJ_c10_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SpCNY498_PV.contig_8.region001,SpCNY498_PV_c8_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SpCNS860_FJ.contig_1.region001,SpCNS860_FJ_c1_001,oceanensis,M7_GCF4594,Others,NAGGN,M7,GCF4594
SaCNH962_SC.contig_3.region001,SaCNH962_SC_c3_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNY231_FJ.contig_0.region002,SaCNY231_FJ_c0_002,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNS325_PL.contig_0.region001,SaCNS325_PL_c0_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNS103_PL.contig_9.region001,SpCNS103_PL_c9_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
StCNH898_BA.contig_0.region002,StCNH898_BA_c0_002,tropica,M7_GCF4594,Others,NAGGN,M7,GCF4594
SaCNQ884_GU.contig_5.region001,SaCNQ884_GU_c5_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNY703_MD.contig_5.region001,SpCNY703_MD_c5_001,oceanensis,M7_GCF2547,Others,NAGGN,M7,GCF2547
StCNT250_BA.contig_0.region002,StCNT250_BA_c0_002,tropica,M7_GCF4594,Others,NAGGN,M7,GCF4594
SpDSM45544_FJ.contig_0.region013,SpDSM45544_FJ_c0_013,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SaCNB527_BA.contig_1.region002,SaCNB527_BA_c1_002,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNR909_PL.contig_7.region001,SpCNR909_PL_c7_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SaCNY256_FJ.contig_6.region001,SaCNY256_FJ_c6_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpDSM45543_FJ.contig_0.region003,SpDSM45543_FJ_c0_003,oceanensis,M7_GCF4594,Others,NAGGN,M7,GCF4594
SpCNT003_FJ.contig_6.region001,SpCNT003_FJ_c6_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SaCNT005_FJ.contig_1.region002,SaCNT005_FJ_c1_002,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNX814_PM.contig_2.region001,SaCNX814_PM_c2_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNT859_HI.contig_1.region001,SaCNT859_HI_c1_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNP105_SC.contig_0.region001,SaCNP105_SC_c0_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNT131_FJ.contig_8.region001,SpCNT131_FJ_c8_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
StCNB536_BA.contig_0.region002,StCNB536_BA_c0_002,tropica,M7_GCF4594,Others,NAGGN,M7,GCF4594
SpCNT609_FJ.contig_10.region001,SpCNT609_FJ_c10_001,pacifica,M7_GCF4594,Others,NAGGN,M7,GCF4594
SaCNT800_HI.contig_0.region001,SaCNT800_HI_c0_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNY011_BA.contig_1.region001,SaCNY011_BA_c1_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNS996_FJ.contig_11.region001,SpCNS996_FJ_c11_001,oceanensis,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNH877_BA.contig_1.region001,SaCNH877_BA_c1_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpDSM45547_FJ.contig_0.region009,SpDSM45547_FJ_c0_009,oceanensis,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNT045_FJ.contig_8.region001,SpCNT045_FJ_c8_001,oceanensis,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNR894_PL.contig_9.region001,SpCNR894_PL_c9_001,pacifica,M7_GCF3583,Others,NAGGN,M7,GCF3583
SpCNY666_MD.contig_1.region002,SpCNY666_MD_c1_002,goodfellowii,M7_GCF4594,Others,NAGGN,M7,GCF4594
SaDSM45545_FJ.contig_0.region022,SaDSM45545_FJ_c0_022,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNS342_FJ.contig_0.region001,SaCNS342_FJ_c0_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SaCNY260_FJ.contig_3.region001,SaCNY260_FJ_c3_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
SpCNT029_FJ.contig_10.region001,SpCNT029_FJ_c10_001,oceanensis,M7_GCF2547,Others,NAGGN,M7,GCF2547
StCNR699_BA.contig_1.region002,StCNR699_BA_c1_002,tropica,M7_GCF4594,Others,NAGGN,M7,GCF4594
SaCNH996_SC.contig_0.region001,SaCNH996_SC_c0_001,arenicola,M7_GCF2547,Others,NAGGN,M7,GCF2547
